Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
123748830,00000247,false,Rx,0,5,0F,BD,32,00,00,00,00,00,
123771538,00000247,false,Rx,0,5,0F,BD,32,00,00,00,00,00,
123795152,00000247,false,Rx,0,5,0F,BF,32,00,00,00,00,00,
123818695,00000247,false,Rx,0,5,0F,C0,32,00,00,00,00,00,
123842578,00000247,false,Rx,0,5,0F,C2,32,00,00,00,00,00,
123865779,00000247,false,Rx,0,5,0F,C3,32,00,00,00,00,00,
123890171,00000247,false,Rx,0,5,0F,C5,32,00,00,00,00,00,
123912945,00000247,false,Rx,0,5,0F,C5,32,00,00,00,00,00,
123936457,00000247,false,Rx,0,5,0F,C6,32,00,00,00,00,00,
123960134,00000247,false,Rx,0,5,0F,C8,32,00,00,00,00,00,
123983575,00000247,false,Rx,0,5,0F,C8,32,00,00,00,00,00,
124009153,00000247,false,Rx,0,5,0F,CA,32,00,00,00,00,00,
124030679,00000247,false,Rx,0,5,0F,CB,32,00,00,00,00,00,
124054221,00000247,false,Rx,0,5,0F,CD,32,00,00,00,00,00,
124077829,00000247,false,Rx,0,5,0F,CE,32,00,00,00,00,00,
124101370,00000247,false,Rx,0,5,0F,D0,32,00,00,00,00,00,
124125162,00000247,false,Rx,0,5,0F,D2,32,00,00,00,00,00,
124149364,00000247,false,Rx,0,5,0F,D4,32,00,00,00,00,00,
124172047,00000247,false,Rx,0,5,0F,DA,32,00,00,00,00,00,
124195606,00000247,false,Rx,0,5,0F,DE,32,00,00,00,00,00,
124219151,00000247,false,Rx,0,5,0F,E5,32,00,00,00,00,00,
124242787,00000247,false,Rx,0,5,0F,E8,32,00,00,00,00,00,
124266915,00000247,false,Rx,0,5,0F,ED,32,00,00,00,00,00,
124289865,00000247,false,Rx,0,5,0F,EF,32,00,00,00,00,00,
124313373,00000247,false,Rx,0,5,0F,F1,32,00,00,00,00,00,
124336903,00000247,false,Rx,0,5,0F,F4,32,00,00,00,00,00,
124360524,00000247,false,Rx,0,5,0F,F5,32,00,00,00,00,00,
124384074,00000247,false,Rx,0,5,0F,F7,32,00,00,00,00,00,
124410966,00000247,false,Rx,0,5,0F,F8,32,00,00,00,00,00,
124431174,00000247,false,Rx,0,5,0F,F9,32,00,00,00,00,00,
124454878,00000247,false,Rx,0,5,0F,FA,32,00,00,00,00,00,
124478928,00000247,false,Rx,0,5,0F,FB,32,00,00,00,00,00,
124502096,00000247,false,Rx,0,5,0F,FB,32,00,00,00,00,00,
124525393,00000247,false,Rx,0,5,0F,FC,32,00,00,00,00,00,
124551171,00000247,false,Rx,0,5,0F,FC,32,00,00,00,00,00,
124572539,00000247,false,Rx,0,5,0F,FD,32,00,00,00,00,00,
124596062,00000247,false,Rx,0,5,0F,FD,32,00,00,00,00,00,
124619858,00000247,false,Rx,0,5,0F,FD,32,00,00,00,00,00,
124643179,00000247,false,Rx,0,5,0F,FE,32,00,00,00,00,00,
124667175,00000247,false,Rx,0,5,0F,FE,32,00,00,00,00,00,
124690950,00000247,false,Rx,0,5,0C,01,32,00,00,00,00,00,
124713862,00000247,false,Rx,0,5,0C,05,32,00,00,00,00,00,
124737406,00000247,false,Rx,0,5,0C,07,32,00,00,00,00,00,
124760949,00000247,false,Rx,0,5,0C,0C,32,00,00,00,00,00,
124784524,00000247,false,Rx,0,5,0C,0D,32,00,00,00,00,00,
124811695,00000247,false,Rx,0,5,0C,0F,32,00,00,00,00,00,
124831700,00000247,false,Rx,0,5,0C,10,32,00,00,00,00,00,
124855209,00000247,false,Rx,0,5,0C,11,32,00,00,00,00,00,
124879030,00000247,false,Rx,0,5,0C,13,32,00,00,00,00,00,
124902300,00000247,false,Rx,0,5,0C,14,32,00,00,00,00,00,
124926214,00000247,false,Rx,0,5,0C,17,32,00,00,00,00,00,
124951754,00000247,false,Rx,0,5,0C,18,32,00,00,00,00,00,
124973003,00000247,false,Rx,0,5,0C,19,32,00,00,00,00,00,
124996555,00000247,false,Rx,0,5,0C,19,32,00,00,00,00,00,
125020118,00000247,false,Rx,0,5,0C,19,32,00,00,00,00,00,
125043710,00000247,false,Rx,0,5,0C,19,32,00,00,00,00,00,
125067209,00000247,false,Rx,0,5,0C,19,32,00,00,00,00,00,
125090913,00000247,false,Rx,0,5,0C,19,32,00,00,00,00,00,
125114408,00000247,false,Rx,0,5,0C,19,32,00,00,00,00,00,
125137972,00000247,false,Rx,0,5,0C,1A,32,00,00,00,00,00,
125161923,00000247,false,Rx,0,5,0C,1A,32,00,00,00,00,00,
125185003,00000247,false,Rx,0,5,0C,1B,32,00,00,00,00,00,
125208581,00000247,false,Rx,0,5,0C,1C,32,00,00,00,00,00,
125232107,00000247,false,Rx,0,5,0C,1D,32,00,00,00,00,00,
125255919,00000247,false,Rx,0,5,0C,1E,32,00,00,00,00,00,
125279238,00000247,false,Rx,0,5,0C,1E,32,00,00,00,00,00,
125302808,00000247,false,Rx,0,5,0C,1F,32,00,00,00,00,00,
125326375,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
125353718,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
125373464,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
125397058,00000247,false,Rx,0,5,0C,21,32,00,00,00,00,00,
125421155,00000247,false,Rx,0,5,0C,21,32,00,00,00,00,00,
125444131,00000247,false,Rx,0,5,0C,22,32,00,00,00,00,00,
125467664,00000247,false,Rx,0,5,0C,22,32,00,00,00,00,00,
125492773,00000247,false,Rx,0,5,0C,22,32,00,00,00,00,00,
125514799,00000247,false,Rx,0,5,0C,22,32,00,00,00,00,00,
125538384,00000247,false,Rx,0,5,0C,22,32,00,00,00,00,00,
125561938,00000247,false,Rx,0,5,0C,22,32,00,00,00,00,00,
125585528,00000247,false,Rx,0,5,0C,23,32,00,00,00,00,00,
125609144,00000247,false,Rx,0,5,0C,23,32,00,00,00,00,00,
125632823,00000247,false,Rx,0,5,0C,23,32,00,00,00,00,00,
125656492,00000247,false,Rx,0,5,0C,23,32,00,00,00,00,00,
125680733,00000247,false,Rx,0,5,0C,23,32,00,00,00,00,00,
125703300,00000247,false,Rx,0,5,0C,23,32,00,00,00,00,00,
125726816,00000247,false,Rx,0,5,0C,24,32,00,00,00,00,00,
125752095,00000247,false,Rx,0,5,0C,24,32,00,00,00,00,00,
125773980,00000247,false,Rx,0,5,0C,24,32,00,00,00,00,00,
125797534,00000247,false,Rx,0,5,0C,25,32,00,00,00,00,00,
125821053,00000247,false,Rx,0,5,0C,25,32,00,00,00,00,00,
125844634,00000247,false,Rx,0,5,0C,26,32,00,00,00,00,00,
125868164,00000247,false,Rx,0,5,0C,26,32,00,00,00,00,00,
125892223,00000247,false,Rx,0,5,0C,27,32,00,00,00,00,00,
125915383,00000247,false,Rx,0,5,0C,27,32,00,00,00,00,00,
125938813,00000247,false,Rx,0,5,0C,28,32,00,00,00,00,00,
125962438,00000247,false,Rx,0,5,0C,28,32,00,00,00,00,00,
125985977,00000247,false,Rx,0,5,0C,29,32,00,00,00,00,00,
126009795,00000247,false,Rx,0,5,0C,29,32,00,00,00,00,00,
126033088,00000247,false,Rx,0,5,0C,29,32,00,00,00,00,00,
126056668,00000247,false,Rx,0,5,0C,29,32,00,00,00,00,00,
126080189,00000247,false,Rx,0,5,0C,2A,32,00,00,00,00,00,
126103962,00000247,false,Rx,0,5,0C,2B,32,00,00,00,00,00,
126127295,00000247,false,Rx,0,5,0C,2B,32,00,00,00,00,00,
126153787,00000247,false,Rx,0,5,0C,2C,32,00,00,00,00,00,
126174728,00000247,false,Rx,0,5,0C,2C,32,00,00,00,00,00,
126197957,00000247,false,Rx,0,5,0C,2C,32,00,00,00,00,00,
126221514,00000247,false,Rx,0,5,0C,2C,32,00,00,00,00,00,
126245087,00000247,false,Rx,0,5,0C,2D,32,00,00,00,00,00,
126268674,00000247,false,Rx,0,5,0C,2E,32,00,00,00,00,00,
126294067,00000247,false,Rx,0,5,0C,2E,32,00,00,00,00,00,
126315746,00000247,false,Rx,0,5,0C,2F,32,00,00,00,00,00,
126339365,00000247,false,Rx,0,5,0C,2F,32,00,00,00,00,00,
126362896,00000247,false,Rx,0,5,0C,30,32,00,00,00,00,00,
126386677,00000247,false,Rx,0,5,0C,31,32,00,00,00,00,00,
126409990,00000247,false,Rx,0,5,0C,31,32,00,00,00,00,00,
126434015,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
126457145,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
126480642,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
126504224,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
126527815,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
126554394,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
126574870,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
126598420,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
126622034,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
126645615,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
126669198,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
126693670,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
126716246,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
126739792,00000247,false,Rx,0,5,0C,32,32,00,00,00,00,00,
126763591,00000247,false,Rx,0,5,0C,38,32,00,00,00,00,00,
126786995,00000247,false,Rx,0,5,0C,38,32,00,00,00,00,00,
126810514,00000247,false,Rx,0,5,0C,39,32,00,00,00,00,00,
126836057,00000247,false,Rx,0,5,0C,39,32,00,00,00,00,00,
126857597,00000247,false,Rx,0,5,0C,3A,32,00,00,00,00,00,
126881124,00000247,false,Rx,0,5,0C,3A,32,00,00,00,00,00,
126904738,00000247,false,Rx,0,5,0C,3B,32,00,00,00,00,00,
126928302,00000247,false,Rx,0,5,0C,3B,32,00,00,00,00,00,
126955032,00000247,false,Rx,0,5,0C,3C,32,00,00,00,00,00,
126975367,00000247,false,Rx,0,5,0C,3D,32,00,00,00,00,00,
126998926,00000247,false,Rx,0,5,0C,3D,32,00,00,00,00,00,
127022507,00000247,false,Rx,0,5,0C,3E,32,00,00,00,00,00,
127046056,00000247,false,Rx,0,5,0C,3E,32,00,00,00,00,00,
127069565,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
127095202,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
127116726,00000247,false,Rx,0,5,0C,40,32,00,00,00,00,00,
127140523,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
127163891,00000247,false,Rx,0,5,0C,41,32,00,00,00,00,00,
127187441,00000247,false,Rx,0,5,0C,42,32,00,00,00,00,00,
127211666,00000247,false,Rx,0,5,0C,43,32,00,00,00,00,00,
127234496,00000247,false,Rx,0,5,0C,45,32,00,00,00,00,00,
127258040,00000247,false,Rx,0,5,0C,45,32,00,00,00,00,00,
127281646,00000247,false,Rx,0,5,0C,46,32,00,00,00,00,00,
127305198,00000247,false,Rx,0,5,0C,47,32,00,00,00,00,00,
127328710,00000247,false,Rx,0,5,0C,47,32,00,00,00,00,00,
127355707,00000247,false,Rx,0,5,0C,47,32,00,00,00,00,00,
127375847,00000247,false,Rx,0,5,0C,47,32,00,00,00,00,00,
127399514,00000247,false,Rx,0,5,0C,47,32,00,00,00,00,00,
127422959,00000247,false,Rx,0,5,0C,48,32,00,00,00,00,00,
127446536,00000247,false,Rx,0,5,0C,48,32,00,00,00,00,00,
127470677,00000247,false,Rx,0,5,0C,49,32,00,00,00,00,00,
127495960,00000247,false,Rx,0,5,0C,4B,32,00,00,00,00,00,
127517418,00000247,false,Rx,0,5,0C,4C,32,00,00,00,00,00,
127540829,00000247,false,Rx,0,5,0C,4C,32,00,00,00,00,00,
127564304,00000247,false,Rx,0,5,0C,4D,32,00,00,00,00,00,
127588162,00000247,false,Rx,0,5,0C,4D,32,00,00,00,00,00,
127611416,00000247,false,Rx,0,5,0C,4E,32,00,00,00,00,00,
127635116,00000247,false,Rx,0,5,0C,4E,32,00,00,00,00,00,
127658538,00000247,false,Rx,0,5,0C,4F,32,00,00,00,00,00,
127682148,00000247,false,Rx,0,5,0C,4F,32,00,00,00,00,00,
127705618,00000247,false,Rx,0,5,0C,4F,32,00,00,00,00,00,
127730265,00000247,false,Rx,0,5,0C,50,32,00,00,00,00,00,
127755263,00000247,false,Rx,0,5,0C,51,32,00,00,00,00,00,
127776518,00000247,false,Rx,0,5,0C,51,32,00,00,00,00,00,
127799903,00000247,false,Rx,0,5,0C,52,32,00,00,00,00,00,
127823439,00000247,false,Rx,0,5,0C,54,32,00,00,00,00,00,
127847023,00000247,false,Rx,0,5,0C,54,32,00,00,00,00,00,
127870588,00000247,false,Rx,0,5,0C,55,32,00,00,00,00,00,
127896693,00000247,false,Rx,0,5,0C,56,32,00,00,00,00,00,
127917642,00000247,false,Rx,0,5,0C,56,32,00,00,00,00,00,
127941271,00000247,false,Rx,0,5,0C,56,32,00,00,00,00,00,
127964841,00000247,false,Rx,0,5,0C,57,32,00,00,00,00,00,
127988316,00000247,false,Rx,0,5,0C,57,32,00,00,00,00,00,
128011891,00000247,false,Rx,0,5,0C,58,32,00,00,00,00,00,
128035709,00000247,false,Rx,0,5,0C,58,32,00,00,00,00,00,
128059019,00000247,false,Rx,0,5,0C,58,32,00,00,00,00,00,
128082567,00000247,false,Rx,0,5,0C,58,32,00,00,00,00,00,
128106110,00000247,false,Rx,0,5,0C,59,32,00,00,00,00,00,
128129687,00000247,false,Rx,0,5,0C,59,32,00,00,00,00,00,
128153247,00000247,false,Rx,0,5,0C,59,32,00,00,00,00,00,
128177122,00000247,false,Rx,0,5,0C,59,32,00,00,00,00,00,
128200341,00000247,false,Rx,0,5,0C,5A,32,00,00,00,00,00,
128224361,00000247,false,Rx,0,5,0C,5A,32,00,00,00,00,00,
128247493,00000247,false,Rx,0,5,0C,5B,32,00,00,00,00,00,
128271273,00000247,false,Rx,0,5,0C,5B,32,00,00,00,00,00,
128296124,00000247,false,Rx,0,5,0C,5C,32,00,00,00,00,00,
128318184,00000247,false,Rx,0,5,0C,5E,32,00,00,00,00,00,
128341715,00000247,false,Rx,0,5,0C,5F,32,00,00,00,00,00,
128365238,00000247,false,Rx,0,5,0C,62,32,00,00,00,00,00,
128388806,00000247,false,Rx,0,5,0C,63,32,00,00,00,00,00,
128412399,00000247,false,Rx,0,5,0C,64,32,00,00,00,00,00,
128437589,00000247,false,Rx,0,5,0C,64,32,00,00,00,00,00,
128459463,00000247,false,Rx,0,5,0C,64,32,00,00,00,00,00,
128483256,00000247,false,Rx,0,5,0C,64,32,00,00,00,00,00,
128506634,00000247,false,Rx,0,5,0C,64,32,00,00,00,00,00,
128530205,00000247,false,Rx,0,5,0C,64,32,00,00,00,00,00,
128553688,00000247,false,Rx,0,5,0C,64,32,00,00,00,00,00,
128577775,00000247,false,Rx,0,5,0C,64,32,00,00,00,00,00,
128600873,00000247,false,Rx,0,5,0C,64,32,00,00,00,00,00,
128624391,00000247,false,Rx,0,5,0C,64,32,00,00,00,00,00,
128648210,00000247,false,Rx,0,5,0C,64,32,00,00,00,00,00,
128671521,00000247,false,Rx,0,5,08,A1,32,00,00,00,00,00,
128696731,00000247,false,Rx,0,5,08,AF,32,00,00,00,00,00,
128718985,00000247,false,Rx,0,5,08,B3,32,00,00,00,00,00,
128743093,00000247,false,Rx,0,5,08,BB,32,00,00,00,00,00,
128765754,00000247,false,Rx,0,5,08,BF,32,00,00,00,00,00,
128789318,00000247,false,Rx,0,5,08,C4,32,00,00,00,00,00,
128812909,00000247,false,Rx,0,5,08,C5,32,00,00,00,00,00,
128838199,00000247,false,Rx,0,5,08,C6,32,00,00,00,00,00,
128859949,00000247,false,Rx,0,5,08,C6,32,00,00,00,00,00,
128883759,00000247,false,Rx,0,5,08,C7,32,00,00,00,00,00,
128907100,00000247,false,Rx,0,5,08,C8,32,00,00,00,00,00,
128930621,00000247,false,Rx,0,5,08,C8,32,00,00,00,00,00,
128954215,00000247,false,Rx,0,5,08,C9,32,00,00,00,00,00,
128977769,00000247,false,Rx,0,5,08,CA,32,00,00,00,00,00,
129001536,00000247,false,Rx,0,5,08,CA,32,00,00,00,00,00,
129025154,00000247,false,Rx,0,5,08,CB,32,00,00,00,00,00,
129048398,00000247,false,Rx,0,5,08,CB,32,00,00,00,00,00,
129072256,00000247,false,Rx,0,5,08,CC,32,00,00,00,00,00,
129097331,00000247,false,Rx,0,5,08,CC,32,00,00,00,00,00,
129119091,00000247,false,Rx,0,5,08,CD,32,00,00,00,00,00,
129142655,00000247,false,Rx,0,5,08,CE,32,00,00,00,00,00,
129166228,00000247,false,Rx,0,5,08,CE,32,00,00,00,00,00,
129189787,00000247,false,Rx,0,5,08,CF,32,00,00,00,00,00,
129213480,00000247,false,Rx,0,5,08,CF,32,00,00,00,00,00,
129237503,00000247,false,Rx,0,5,08,D0,32,00,00,00,00,00,
129261163,00000247,false,Rx,0,5,08,D0,32,00,00,00,00,00,
129284036,00000247,false,Rx,0,5,08,D1,32,00,00,00,00,00,
129307547,00000247,false,Rx,0,5,08,D2,32,00,00,00,00,00,
129331136,00000247,false,Rx,0,5,08,D3,32,00,00,00,00,00,
129354717,00000247,false,Rx,0,5,08,D3,32,00,00,00,00,00,
129378256,00000247,false,Rx,0,5,08,D3,32,00,00,00,00,00,
129402063,00000247,false,Rx,0,5,08,D4,32,00,00,00,00,00,
129425336,00000247,false,Rx,0,5,08,D5,32,00,00,00,00,00,
129448905,00000247,false,Rx,0,5,08,D5,32,00,00,00,00,00,
129472695,00000247,false,Rx,0,5,08,D5,32,00,00,00,00,00,
129497824,00000247,false,Rx,0,5,08,D5,32,00,00,00,00,00,
129519592,00000247,false,Rx,0,5,08,D5,32,00,00,00,00,00,
129543198,00000247,false,Rx,0,5,08,D5,32,00,00,00,00,00,
129566712,00000247,false,Rx,0,5,08,D5,32,00,00,00,00,00,
129590279,00000247,false,Rx,0,5,08,D5,32,00,00,00,00,00,
129613822,00000247,false,Rx,0,5,08,D4,32,00,00,00,00,00,
129639339,00000247,false,Rx,0,5,08,D4,32,00,00,00,00,00,
129660916,00000247,false,Rx,0,5,08,D3,32,00,00,00,00,00,
129684551,00000247,false,Rx,0,5,08,D3,32,00,00,00,00,00,
129708535,00000247,false,Rx,0,5,08,D2,32,00,00,00,00,00,
129732292,00000247,false,Rx,0,5,08,D2,32,00,00,00,00,00,
129755171,00000247,false,Rx,0,5,08,D1,32,00,00,00,00,00,
129778962,00000247,false,Rx,0,5,08,D1,32,00,00,00,00,00,
129802253,00000247,false,Rx,0,5,08,D0,32,00,00,00,00,00,
129825861,00000247,false,Rx,0,5,08,CF,32,00,00,00,00,00,
129849388,00000247,false,Rx,0,5,08,CF,32,00,00,00,00,00,
129872954,00000247,false,Rx,0,5,08,CE,32,00,00,00,00,00,
129899719,00000247,false,Rx,0,5,08,CE,32,00,00,00,00,00,
129920073,00000247,false,Rx,0,5,08,CD,32,00,00,00,00,00,
129943667,00000247,false,Rx,0,5,08,CC,32,00,00,00,00,00,
129967288,00000247,false,Rx,0,5,08,CC,32,00,00,00,00,00,
129990700,00000247,false,Rx,0,5,08,CB,32,00,00,00,00,00,
130014279,00000247,false,Rx,0,5,08,CA,32,00,00,00,00,00,
130038787,00000247,false,Rx,0,5,08,CA,32,00,00,00,00,00,
130061414,00000247,false,Rx,0,5,08,C9,32,00,00,00,00,00,
130084948,00000247,false,Rx,0,5,08,C9,32,00,00,00,00,00,
130108518,00000247,false,Rx,0,5,08,C8,32,00,00,00,00,00,
130132070,00000247,false,Rx,0,5,08,C8,32,00,00,00,00,00,
130155908,00000247,false,Rx,0,5,08,C7,32,00,00,00,00,00,
130180228,00000247,false,Rx,0,5,08,C6,32,00,00,00,00,00,
130203220,00000247,false,Rx,0,5,08,C5,32,00,00,00,00,00,
130226314,00000247,false,Rx,0,5,08,C3,32,00,00,00,00,00,
130249883,00000247,false,Rx,0,5,08,BF,32,00,00,00,00,00,
130273452,00000247,false,Rx,0,5,08,BC,32,00,00,00,00,00,
130299242,00000247,false,Rx,0,5,08,B3,32,00,00,00,00,00,
130320564,00000247,false,Rx,0,5,08,AE,32,00,00,00,00,00,
130344082,00000247,false,Rx,0,5,08,A9,32,00,00,00,00,00,
130367646,00000247,false,Rx,0,5,08,A1,32,00,00,00,00,00,
130391231,00000247,false,Rx,0,5,08,9D,32,00,00,00,00,00,
130414753,00000247,false,Rx,0,5,08,96,32,00,00,00,00,00,
130440630,00000247,false,Rx,0,5,08,93,32,00,00,00,00,00,
130461866,00000247,false,Rx,0,5,08,8D,32,00,00,00,00,00,
130485431,00000247,false,Rx,0,5,08,8B,32,00,00,00,00,00,
130509008,00000247,false,Rx,0,5,08,88,32,00,00,00,00,00,
130532784,00000247,false,Rx,0,5,08,7E,32,00,00,00,00,00,
130556363,00000247,false,Rx,0,5,08,79,32,00,00,00,00,00,
130579730,00000247,false,Rx,0,5,08,70,32,00,00,00,00,00,
130603238,00000247,false,Rx,0,5,08,6C,32,00,00,00,00,00,
130626748,00000247,false,Rx,0,5,08,65,32,00,00,00,00,00,
130650313,00000247,false,Rx,0,5,0C,62,32,00,00,00,00,00,
130674009,00000247,false,Rx,0,5,0C,5C,32,00,00,00,00,00,
130701002,00000247,false,Rx,0,5,0C,5A,32,00,00,00,00,00,
130720998,00000247,false,Rx,0,5,0C,57,32,00,00,00,00,00,
130744623,00000247,false,Rx,0,5,0C,51,32,00,00,00,00,00,
130768155,00000247,false,Rx,0,5,0C,4D,32,00,00,00,00,00,
130791687,00000247,false,Rx,0,5,0C,47,32,00,00,00,00,00,
130815249,00000247,false,Rx,0,5,0C,43,32,00,00,00,00,00,
130842480,00000247,false,Rx,0,5,0C,3D,32,00,00,00,00,00,
130862361,00000247,false,Rx,0,5,0C,3A,32,00,00,00,00,00,
130885906,00000247,false,Rx,0,5,0C,38,32,00,00,00,00,00,
130909748,00000247,false,Rx,0,5,0C,33,32,00,00,00,00,00,
130933046,00000247,false,Rx,0,5,0C,30,32,00,00,00,00,00,
130956895,00000247,false,Rx,0,5,0C,2C,32,00,00,00,00,00,
130980351,00000247,false,Rx,0,5,0C,2A,32,00,00,00,00,00,
131003729,00000247,false,Rx,0,5,0C,27,32,00,00,00,00,00,
131027268,00000247,false,Rx,0,5,0C,25,32,00,00,00,00,00,
131050838,00000247,false,Rx,0,5,0C,22,32,00,00,00,00,00,
131074419,00000247,false,Rx,0,5,0C,20,32,00,00,00,00,00,
131097926,00000247,false,Rx,0,5,0C,1F,32,00,00,00,00,00,
131121525,00000247,false,Rx,0,5,0C,1C,32,00,00,00,00,00,
131145074,00000247,false,Rx,0,5,0C,1B,32,00,00,00,00,00,
131168839,00000247,false,Rx,0,5,0C,19,32,00,00,00,00,00,
131192312,00000247,false,Rx,0,5,0C,18,32,00,00,00,00,00,
131215705,00000247,false,Rx,0,5,0C,16,32,00,00,00,00,00,
131240786,00000247,false,Rx,0,5,0C,16,32,00,00,00,00,00,
131262850,00000247,false,Rx,0,5,0C,15,32,00,00,00,00,00,
131286644,00000247,false,Rx,0,5,0C,14,32,00,00,00,00,00,
131309915,00000247,false,Rx,0,5,0C,13,32,00,00,00,00,00,
131333513,00000247,false,Rx,0,5,0C,12,32,00,00,00,00,00,
131357090,00000247,false,Rx,0,5,0C,12,32,00,00,00,00,00,
131382168,00000247,false,Rx,0,5,0C,11,32,00,00,00,00,00,
131404227,00000247,false,Rx,0,5,0C,10,32,00,00,00,00,00,
131427754,00000247,false,Rx,0,5,0C,10,32,00,00,00,00,00,
131451683,00000247,false,Rx,0,5,0C,0F,32,00,00,00,00,00,
131474862,00000247,false,Rx,0,5,0C,0F,32,00,00,00,00,00,
131498389,00000247,false,Rx,0,5,0C,0E,32,00,00,00,00,00,
131522478,00000247,false,Rx,0,5,0C,0E,32,00,00,00,00,00,
131545523,00000247,false,Rx,0,5,0C,0E,32,00,00,00,00,00,
131569096,00000247,false,Rx,0,5,0C,0E,32,00,00,00,00,00,
131592642,00000247,false,Rx,0,5,0C,0D,32,00,00,00,00,00,
131616211,00000247,false,Rx,0,5,0C,0D,32,00,00,00,00,00,
131641442,00000247,false,Rx,0,5,0C,0D,32,00,00,00,00,00,
131663838,00000247,false,Rx,0,5,0C,0D,32,00,00,00,00,00,
131687705,00000247,false,Rx,0,5,0C,0C,32,00,00,00,00,00,
131710427,00000247,false,Rx,0,5,0C,0C,32,00,00,00,00,00,
131734037,00000247,false,Rx,0,5,0C,0C,32,00,00,00,00,00,
131757554,00000247,false,Rx,0,5,0C,0C,32,00,00,00,00,00,
131781640,00000247,false,Rx,0,5,0C,0C,32,00,00,00,00,00,
131804695,00000247,false,Rx,0,5,0C,0B,32,00,00,00,00,00,
131828237,00000247,false,Rx,0,5,0C,0B,32,00,00,00,00,00,
131851788,00000247,false,Rx,0,5,0C,0B,32,00,00,00,00,00,
131875343,00000247,false,Rx,0,5,0C,0B,32,00,00,00,00,00,
131898888,00000247,false,Rx,0,5,0C,0B,32,00,00,00,00,00,
131922428,00000247,false,Rx,0,5,0C,0B,32,00,00,00,00,00,
131946013,00000247,false,Rx,0,5,0C,0B,32,00,00,00,00,00,
131969617,00000247,false,Rx,0,5,0C,0B,32,00,00,00,00,00,
131993141,00000247,false,Rx,0,5,0C,0B,32,00,00,00,00,00,
132016675,00000247,false,Rx,0,5,0C,0B,32,00,00,00,00,00,
132043230,00000247,false,Rx,0,5,0C,0B,32,00,00,00,00,00,
132063770,00000247,false,Rx,0,5,0C,0B,32,00,00,00,00,00,
132087351,00000247,false,Rx,0,5,0C,0A,32,00,00,00,00,00,
132110906,00000247,false,Rx,0,5,0C,0A,32,00,00,00,00,00,
132134442,00000247,false,Rx,0,5,0C,0B,32,00,00,00,00,00,
132158068,00000247,false,Rx,0,5,0C,0B,32,00,00,00,00,00,
132183384,00000247,false,Rx,0,5,0C,0B,32,00,00,00,00,00,
132205138,00000247,false,Rx,0,5,0C,0B,32,00,00,00,00,00,
132228703,00000247,false,Rx,0,5,0C,0B,32,00,00,00,00,00,
132252235,00000247,false,Rx,0,5,0C,0B,32,00,00,00,00,00,
132275838,00000247,false,Rx,0,5,0C,0B,32,00,00,00,00,00,
132299378,00000247,false,Rx,0,5,0C,0B,32,00,00,00,00,00,
132323633,00000247,false,Rx,0,5,0C,0B,32,00,00,00,00,00,
132346457,00000247,false,Rx,0,5,0C,0B,32,00,00,00,00,00,
132370077,00000247,false,Rx,0,5,0C,0B,32,00,00,00,00,00,
132393636,00000247,false,Rx,0,5,0C,0B,32,00,00,00,00,00,
132417908,00000247,false,Rx,0,5,0C,0B,32,00,00,00,00,00,
132443876,00000247,false,Rx,0,5,0C,0B,32,00,00,00,00,00,
132464309,00000247,false,Rx,0,5,0C,0B,32,00,00,00,00,00,
132487870,00000247,false,Rx,0,5,0C,0B,32,00,00,00,00,00,
132511393,00000247,false,Rx,0,5,0C,0C,32,00,00,00,00,00,
132534946,00000247,false,Rx,0,5,0C,0C,32,00,00,00,00,00,
132558527,00000247,false,Rx,0,5,0C,0C,32,00,00,00,00,00,
132584116,00000247,false,Rx,0,5,0C,0C,32,00,00,00,00,00,
132605627,00000247,false,Rx,0,5,0C,0C,32,00,00,00,00,00,
132629146,00000247,false,Rx,0,5,0C,0D,32,00,00,00,00,00,
132652938,00000247,false,Rx,0,5,0C,0D,32,00,00,00,00,00,
132676317,00000247,false,Rx,0,5,0C,0E,32,00,00,00,00,00,
132699818,00000247,false,Rx,0,5,0C,0F,32,00,00,00,00,00,
132724413,00000247,false,Rx,0,5,0C,10,32,00,00,00,00,00,
132746970,00000247,false,Rx,0,5,0C,11,32,00,00,00,00,00,
