Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
4308747938,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4308749129,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4308749346,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4308749570,00000024,false,Rx,0,8,02,01,01,F4,62,1A,80,20,
4308749841,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4308750058,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4308752286,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4308753372,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4308755174,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4308755337,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
4308755614,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4308755779,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4308761132,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4308761349,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4308761574,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4308761793,00000024,false,Rx,0,8,02,01,01,F4,62,1A,80,20,
4308761956,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
4308763257,00000260,false,Rx,0,8,00,FF,E6,00,00,00,00,4F,
4308765597,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4308767170,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4308767387,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4308767608,00000320,false,Rx,0,8,44,20,04,00,00,00,00,93,
4308769779,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4308773140,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4308773411,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4308773635,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4308773853,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4308774069,00000024,false,Rx,0,8,02,01,01,F4,62,1A,80,20,
4308775865,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4308781001,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4308781006,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4308781011,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
4308781016,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4308783459,00000260,false,Rx,0,8,00,FF,EA,00,00,00,00,53,
4308785201,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4308785424,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4308785641,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4308785860,000003B7,false,Rx,0,8,00,07,00,00,00,00,00,00,
4308786131,000004A0,false,Rx,0,8,06,BA,00,00,00,00,00,00,
4308786401,00000024,false,Rx,0,8,02,01,01,F4,62,1A,80,20,
4308786625,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4308786843,000004A1,false,Rx,0,8,FE,05,80,DE,80,20,C1,42,
4308787114,000004A2,false,Rx,0,8,19,00,00,C7,00,37,BB,01,
4308788496,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4308789200,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4308791273,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4308791444,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4308793340,00000361,false,Rx,0,8,80,00,00,00,20,00,00,88,
4308793505,00000351,false,Rx,0,4,00,00,00,00,00,00,00,00,
4308797244,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4308797521,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4308797737,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4308797955,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4308798555,00000024,false,Rx,0,8,02,01,01,F4,62,1A,80,20,
4308802226,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4308802561,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4308802725,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4308803267,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4308803491,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
4308803764,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4308803981,00000260,false,Rx,0,8,00,FF,F0,00,00,00,00,59,
4308809349,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4308809573,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4308809793,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4308810063,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4308810173,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
4308812727,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4308813053,000004A6,false,Rx,0,8,4C,80,0F,0F,0F,0F,09,00,
4308813546,00000621,false,Rx,0,8,11,00,00,00,00,00,00,00,
4308815312,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4308815481,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4308815698,00000320,false,Rx,0,8,44,20,04,00,00,00,00,93,
4308821061,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4308821389,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4308821613,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4308821886,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4308822103,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4308822319,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4308822542,00000622,false,Rx,0,8,12,00,00,00,00,00,00,00,
4308822978,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4308823199,000003E0,false,Rx,0,8,05,71,00,00,0F,82,80,00,
4308823964,00000260,false,Rx,0,8,00,FF,F0,00,00,00,00,59,
4308826029,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4308826521,000006C0,false,Rx,0,8,E4,00,80,A0,00,00,00,00,
4308827330,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4308827500,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
4308827773,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4308828804,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4308831630,00000623,false,Rx,0,8,19,00,00,00,00,00,00,00,
4308833424,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4308833640,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4308833860,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4308834399,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4308835323,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4308836304,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4308842253,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4308842258,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4308842263,00000624,false,Rx,0,8,1A,00,41,00,49,40,FF,00,
4308843033,00000442,false,Rx,0,8,43,02,00,00,04,00,00,00,
4308844012,00000260,false,Rx,0,8,00,FF,EF,00,00,00,00,58,
4308845483,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4308845700,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4308845920,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4308846137,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4308846521,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4308846737,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4308849616,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4308850053,00000638,false,Rx,0,8,13,00,0F,00,AA,00,00,00,
4308851468,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4308851632,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
4308851905,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4308852122,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4308854237,00000351,false,Rx,0,4,00,00,00,00,00,00,00,00,
4308857498,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4308857715,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4308857935,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4308858206,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4308858315,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
4308858539,00000361,false,Rx,0,8,80,00,00,00,20,00,00,88,
4308862262,00000639,false,Rx,0,8,14,00,02,00,00,00,00,00,
4308862267,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4308862272,000004C7,false,Rx,0,8,08,00,01,21,00,00,00,00,
4308863587,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4308863751,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4308863968,00000320,false,Rx,0,8,44,20,04,00,00,00,00,93,
4308864238,00000260,false,Rx,0,8,00,FF,F0,00,00,00,00,59,
4308865002,000003F9,false,Rx,0,8,58,5C,56,01,00,00,00,0F,
4308867066,00000499,false,Rx,0,8,D2,00,37,80,00,00,00,00,
4308868100,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4308869402,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4308869626,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4308869898,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4308870115,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4308870332,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4308870555,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4308870775,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4308873160,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4308873438,0000049A,false,Rx,0,8,00,13,A1,00,51,40,32,A8,
4308875120,000003FA,false,Rx,0,1,00,00,00,00,00,00,00,00,
4308875612,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4308875777,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
4308876048,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4308878324,0000049B,false,Rx,0,8,00,A0,23,20,08,00,46,00,
4308878602,0000063B,false,Rx,0,8,16,00,3A,F6,00,00,15,36,
4308882273,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4308882278,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4308882283,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4308882510,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4308883106,00000610,false,Rx,0,8,20,00,00,64,C0,FF,FD,74,
4308883377,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4308883601,0000049D,false,Rx,0,8,65,64,02,C2,81,0A,37,80,
4308884471,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4308884742,00000260,false,Rx,0,8,00,FF,EB,00,00,00,00,54,
4308887565,000004A8,false,Rx,0,8,00,07,80,00,00,00,00,04,
4308887787,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4308887949,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4308888710,00000680,false,Rx,0,8,D8,00,01,00,00,00,00,00,
4308893347,0000058E,false,Rx,0,8,00,00,00,00,00,05,00,00,
4308893641,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4308893860,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4308894130,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4308894347,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4308894571,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4308894789,00000024,false,Rx,0,8,02,01,01,F4,62,1A,80,20,
4308896691,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4308896964,0000049E,false,Rx,0,8,00,80,00,C0,01,B8,02,4B,
4308902315,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4308902321,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
4308902326,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4308902331,0000049F,false,Rx,0,8,02,44,D0,00,00,00,00,00,
4308902337,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4308902835,000003B3,false,Rx,0,3,00,00,28,00,00,00,00,00,
4308904897,00000260,false,Rx,0,8,00,FF,E8,00,00,00,00,51,
4308905931,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4308906148,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4308906364,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4308906534,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
4308906914,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4308907185,00000024,false,Rx,0,8,02,01,01,F4,62,1A,80,20,
4308909847,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4308911148,000003B6,false,Rx,0,8,00,00,02,10,00,02,03,00,
4308911913,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4308912130,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4308912346,00000320,false,Rx,0,8,44,20,04,00,00,00,00,93,
4308914847,00000351,false,Rx,0,4,00,00,00,00,00,00,00,00,
4308917233,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4308917457,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4308917959,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4308918229,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4308918452,00000024,false,Rx,0,8,02,02,01,F4,62,1A,80,21,
4308918669,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4308922378,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4308922384,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4308922389,00000361,false,Rx,0,8,80,00,00,00,20,00,00,88,
4308923979,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4308924142,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
4308924358,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4308924905,00000260,false,Rx,0,8,00,FF,E6,00,00,00,00,4F,
4308930005,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4308930222,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4308930446,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4308930662,00000024,false,Rx,0,8,02,01,01,F4,62,1A,80,20,
4308930934,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4308931587,0000039B,false,Rx,0,5,00,00,00,00,00,00,00,00,
4308933650,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4308936041,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4308936204,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4308941181,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4308941294,00000443,false,Rx,0,8,4D,02,00,2F,06,00,00,00,
4308942056,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4308942273,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4308942550,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4308942714,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4308942988,00000024,false,Rx,0,8,02,01,01,F4,62,1A,80,20,
4308943805,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4308945322,00000260,false,Rx,0,8,00,FF,E5,00,00,00,00,4E,
4308948095,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4308948312,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
4308948536,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4308950001,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4308950326,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4308954018,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4308954288,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4308954506,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4308954723,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4308954835,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
4308955213,00000024,false,Rx,0,8,02,01,01,F4,62,1A,80,20,
4308956194,0000042F,false,Rx,0,8,00,00,00,00,00,00,00,00,
4308957173,00000421,false,Rx,0,8,00,00,00,00,00,00,00,00,
4308958204,0000038B,false,Rx,0,7,00,00,0E,00,00,00,00,00,
4308962424,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4308962429,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4308962434,00000320,false,Rx,0,8,44,20,04,00,00,00,00,93,
4308964332,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4308965364,00000260,false,Rx,0,8,00,FF,E4,00,00,00,00,4D,
4308966235,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4308966507,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4308966724,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4308966943,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4308967160,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4308967376,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4308967653,00000024,false,Rx,0,8,02,02,01,F4,62,1A,80,21,
4308967820,000003BB,false,Rx,0,4,00,00,00,00,00,00,00,00,
4308972263,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4308972432,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
4308972649,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4308973405,00000620,false,Rx,0,8,10,00,00,26,B0,00,00,50,
4308975532,00000351,false,Rx,0,4,00,00,00,00,00,00,00,00,
4308977597,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4308978300,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4308978578,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4308978801,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4308982467,00000024,false,Rx,0,8,02,02,01,F4,62,1A,80,21,
4308982798,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4308982908,000003BD,false,Rx,0,1,20,00,00,00,00,00,00,00,
4308984315,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4308984478,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4308985727,00000260,false,Rx,0,8,00,FF,E3,00,00,00,00,4C,
4308986871,00000361,false,Rx,0,8,80,00,00,00,20,00,00,88,
4308987905,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4308990344,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4308990622,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4308990840,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4308991057,00000024,false,Rx,0,8,02,02,01,F4,62,1A,80,21,
4308991274,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4308991497,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4308991660,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4308996364,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4308996587,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
4308996806,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4309001294,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4309001300,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4309002388,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4309002608,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4309002827,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4309002990,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
4309003368,00000024,false,Rx,0,8,02,02,01,F4,62,19,80,20,
4309005987,00000260,false,Rx,0,8,00,FF,E1,00,00,00,00,4A,
4309008375,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4309008545,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4309008820,00000320,false,Rx,0,8,44,20,04,00,00,00,00,93,
4309011424,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4309014408,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4309014629,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4309014901,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4309015118,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4309015281,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4309015504,00000420,false,Rx,0,8,00,14,00,14,FD,FC,00,4D,
4309015779,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4309015995,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4309022485,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4309022490,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
4309022495,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4309024736,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4309026202,00000260,false,Rx,0,8,00,FF,DE,00,00,00,00,47,
4309026424,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4309026641,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4309026913,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4309027129,00000024,false,Rx,0,8,02,01,01,F4,62,19,7F,1E,
4309031255,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4309031365,00000394,false,Rx,0,1,00,00,00,00,00,00,00,00,
4309031967,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4309032567,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4309032730,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4309033820,00000630,false,Rx,0,8,17,00,00,00,00,00,00,00,
4309034959,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4309036207,00000351,false,Rx,0,4,00,00,00,00,00,00,00,00,
4309036484,00000434,false,Rx,0,8,41,40,00,00,01,80,00,00,
4309038056,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4309038486,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4309038710,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4309038928,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4309042593,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4309042598,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4309042603,0000044D,false,Rx,0,8,5C,02,00,00,00,00,00,00,
4309042827,00000632,false,Rx,0,8,80,00,00,00,00,00,00,00,
4309044565,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4309044784,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
4309045054,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4309046196,000004C1,false,Rx,0,8,01,00,00,00,00,00,00,00,
4309046474,00000260,false,Rx,0,8,00,FF,D9,00,00,00,00,42,
4309048262,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4309048480,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4309050489,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4309050705,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4309050924,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4309051087,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
4309051411,00000361,false,Rx,0,8,80,00,00,00,20,00,00,88,
4309051636,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4309052017,00000633,false,Rx,0,8,81,00,00,00,00,00,00,00,
4309053264,0000058E,false,Rx,0,8,00,00,00,00,00,00,00,00,
4309056578,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4309056741,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4309057012,00000320,false,Rx,0,8,44,20,04,00,00,00,00,93,
4309058587,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4309062651,00000635,false,Rx,0,8,83,00,00,00,00,00,00,00,
4309062656,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4309062661,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4309064283,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4309064289,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4309064294,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4309064299,000006F0,false,Rx,0,8,2E,00,0F,1E,00,C0,00,00,
4309064304,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4309064773,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4309066685,00000260,false,Rx,0,8,00,FF,D6,00,00,00,00,3F,
4309068640,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4309068808,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
4309069024,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4309071631,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4309071905,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4309074624,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4309074895,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4309075112,00000024,false,Rx,0,8,02,01,01,F4,62,19,81,20,
4309075329,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4309082660,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4309082665,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4309082670,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4309082676,000003BC,false,Rx,0,8,00,20,00,00,00,01,00,00,
4309082681,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4309085183,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4309086708,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4309086926,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4309087197,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4309087414,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4309087638,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
